vehicle_no,device_id,sim_number,depot
KA01FA0578,150218085,9987767263,Depot-29
KA01FA0778,150220566,9987767259,Depot-29
KA01FA0444,150218071,9987767257,Depot-29
KA01FA0921,150220694,9987767254,Depot-29
KA01F3777,150222993,9967517174,Depot-10
KA01F3424,150220561,9967517072,Depot-22
KA01F3706,150222815,9967516948,Depot-10
KA01F3816,150222981,9967516945,Depot-10
KA01F4423,150219084,9967516940,Depot-10
KA01F9404,150219818,9967516872,Depot-10
KA01F9299,150222044,9967516718,Depot-10
KA01F3828,150220449,9967516714,Depot-10
KA01F2959,150222028,9967516676,Depot-10
KA01F3867,150222278,9967516544,Depot-10
KA01F3528,150220786,9967516524,Depot-10
KA01F9023,150222374,9967516523,Depot-10
KA01F3822,150222880,9967516423,Depot-10
KA01F4424,150222967,9967516275,Depot-10
KA01F8981,150222816,9967516231,Depot-10
KA01F3885,150220655,9967516149,Depot-10
KA01F4752,150221732,9967516114,Depot-10
KA01F3776,150219872,9967516079,Depot-10
KA01F3849,150220444,9967515988,Depot-10
KA01F4643,150222898,9967515937,Depot-10
KA01FA1983,150219812,9967515922,Depot-10
KA01F4880,150222222,9967515917,Depot-10
KA01F4654,150219715,9967515879,Depot-10
KA01F3774,150218158,9967515859,Depot-10
KA01F3398,150218244,9967515841,Depot-10
KA01F3443,150222113,9967515743,Depot-10
KA57F1372,150219955,9987807066,Depot-39
KA57F0635,150222964,9987807061,Depot-39
KA57F0260,150220782,9987806970,Depot-10
KA57F1318,150220494,9987806861,Depot-10
KA57F0588,150220371,9987806640,Depot-39
KA57F1494,150222179,9987806543,Depot-39
KA57F0697,150222158,9987806397,Depot-39
KA01FA2145,150221670,9987806371,Depot-39
KA57F1438,150222899,9987806223,Depot-39
KA01F9422,150221656,9987806788,Depot-10
KA57F1431,150222209,9987806104,Depot-39
KA57F1389,150222992,9987806098,Depot-39
KA01F4370,150219859,9987806075,Depot-39
KA01F9442,150221727,9987806056,Depot-10
KA01F8915,150220601,9987806016,Depot-10
KA57F1493,150219637,9987805977,Depot-39
KA01FA2074,150218051,9987805896,Depot-15
KA57F0436,150220119,9987805695,Depot-39
KA57F1388,150221522,9987805675,Depot-39
KA57F1346,150222394,9987805668,Depot-39
KA57F0618,150220216,9987805441,Depot-39
KA01F4494,150219680,9987805291,Depot-39
KA57F0587,150220297,9987805287,Depot-39
KA57F1495,150222358,9987805048,Depot-39
KA57F0451,150220314,9987804960,Depot-39
KA01FA1839,150220385,9987804933,Depot-39
KA01F4476,150220688,9987804930,Depot-39
KA57F0502,150220336,9987804820,Depot-39
KA57F0196,150221099,9987804815,Depot-10
KA53F0123,150219675,9987804796,Depot-10
KA57F1351,150219686,9987804708,Depot-39
KA57F1466,150218245,9987804563,Depot-39
KA57F0578,150219883,9987804549,Depot-39
KA57F1435,150222395,9987804366,Depot-39
KA57F1068,150219246,9987804255,Depot-10
KA57F1433,150220825,9984804132,Depot-39
KA57F0459,150219258,9987804106,Depot-39
KA57F0460,150220142,9987804013,Depot-39
KA57F0437,150219459,9987803962,Depot-39
KA57F0674,150222396,9987803955,Depot-39
KA53F0176,150222864,9987803898,Depot-10
KA57F0417,150219638,9987803689,Depot-39
KA01FA1892,150220538,9987803670,Depot-39
KA01FA1791,150221640,9987803498,Depot-39
KA57F1344,150221340,9987803478,Depot-39
KA57F0658,150219705,9987803427,Depot-39
KA01F2936,150219730,9987803379,Depot-39
KA57F1437,150222143,9987803348,Depot-39
KA01F8904,150219959,9987803310,Depot-10
KA57F0438,150222119,9987803265,Depot-39
KA01F3912,150220124,9987803210,Depot-39
KA57F0562,150220022,9987803209,Depot-39
KA01F4778,150222916,9967515630,Depot-37
KA01F4557,150223110,9967515497,Depot-37
KA01F4346,150223046,9967519478,Depot-37
KA57F1441,150223034,9967515404,Depot-37
KA57F0408,150223028,9967515359,Depot-37
KA57F1378,150223025,9967515341,Depot-37
KA01FA2353,150223010,9967515319,Depot-37
KA57F0934,150223114,9967515277,Depot-37
KA57F1356,150223090,9967515242,Depot-37
KA57F0404,150220447,9967514886,Depot-37
KA01F8980,150223015,9967514801,Depot-37
KA57F0757,150223060,9967514536,Depot-37
KA57F0769,150223115,9967514328,Depot-37
KA01F4728,150223038,9967514314,Depot-37
KA01F8717,150223098,9967514280,Depot-37
KA57F0465,150223096,9967514273,Depot-37
KA57F0558,150223106,9967514237,Depot-37
KA57F0964,150223051,9967514179,Depot-37
KA57F0758,150223061,9967513897,Depot-37
KA57F0464,150223037,9967513590,Depot-37
KA01FA1454,150223026,9967513431,Depot-37
KA01F4540,150223023,9967513347,Depot-37
KA57F1442,150223029,9967513090,Depot-37
KA01F4558,150223019,9967513006,Depot-37
KA01F3697,150222270,9967512216,Depot-10
KA01F9307,150221447,9967511974,Depot-10
KA01F4446,150222322,9967511567,Depot-10
KA01F3864,150222802,9967511390,Depot-10
KA01F4339,150222952,9967511352,Depot-10
KA01F3796,150221304,9967511348,Depot-10
KA01F9445,150219897,9967511339,Depot-10
KA01F9034,150222360,9967511317,Depot-10
KA01F3577,150220551,9967510335,Depot-20
KA53F0009,150219910,9967509942,Depot-20
KA01FA0228,150222273,9967509887,Depot-20
KA01F8761,150220412,9967509761,Depot-20
KA01F9486,150220475,9967509709,Depot-20
KA01FA0223,150222991,9967509619,Depot-20
KA53F0110,150222295,9967509042,Depot-20
KA57F0474,150220487,9967508906,Depot-20
KA01F3271,150222323,9967508544,Depot-20
KA01F8910,150222305,9967507726,Depot-10
KA57F0730,150220282,9967507562,Depot-10
KA01F8918,150220512,9967507513,Depot-10
KA01FA1415,150220588,9967507370,Depot-43
KA01F8547,150219632,9967507306,Depot-10
KA01F4661,150220468,9967507239,Depot-10
KA01F3497,150218316,9967507199,Depot-10
KA01F8719,150219877,9967507189,Depot-10
KA01F3191,150220492,9967506949,Depot-10
KA57F0736,150220177,9967506907,Depot-10
KA01F3888,150218352,9967506878,Depot-10
KA01FA0243,150221386,9967506647,Depot-20
KA01F9514,150221095,9967506575,Depot-20
KA01FA1305,150219682,9967506346,Depot-20
KA57F1179,150222367,9967506311,Depot-20
KA57F0401,150221820,9967505957,Depot-20
KA01FA0220,150220866,9967505952,Depot-20
KA01F9548,150222368,9967505942,Depot-20
KA01F9525,150220739,9967505927,Depot-20
KA01F3317,150219767,9967505854,Depot-22
KA01F3814,150221335,9967505850,Depot-14
KA01F3180,150221472,9967505837,Depot-22
KA57F0809,150219707,9967505814,Depot-14
KA01F4727,150219560,9967505776,Depot-14
KA01FA2093,150220104,9967505771,Depot-14
KA01FA0302,150221438,9967505765,Depot-22
KA53F0219,150221984,9967505749,Depot-14
KA57F0347,150222300,9967505728,Depot-22
KA01FA0706,150220728,9967505711,Depot-22
KA01FA0259,150221796,9967505616,Depot-22
KA57F1070,150220229,9967505561,Depot-22
KA01FA2259,150220152,9967505495,Depot-14
KA01F2817,150221090,9967505477,Depot-14
KA01FA0506,150220145,9967505467,Depot-22
KA01FA1310,150220188,9967505426,Depot-22
KA01F3394,150220998,9967505408,Depot-14
KA01FA2351,150220605,9967505396,Depot-14
KA01FA0115,150221830,9967505347,Depot-22
KA57F0377,150220706,9967505344,Depot-14
KA01F3534,150219744,9967505341,Depot-14
KA01F3486,150220021,9967505297,Depot-14
KA01F3660,150218130,9967505232,Depot-14
KA53F0212,150219740,9967505230,Depot-14
KA01FA0331,150221232,9967505221,Depot-22
KA01FA0111,150219952,9967505170,Depot-14
KA01FA1916,150219972,9967505154,Depot-22
KA01FA1211,150220477,9967505130,Depot-22
KA01F9019,150220174,9967505126,Depot-14
KA01F3284,150219781,9967505117,Depot-22
KA01FA0295,150219663,9967505106,Depot-22
KA01FA0718,150221212,9967505092,Depot-22
KA01F2340,150220239,9967505082,Depot-14
KA01FA1906,150220077,9967504983,Depot-14
KA01FA0282,150219911,9967504925,Depot-22
KA01FA1981,150221623,9967504910,Depot-14
KA01F4873,150219725,9967504884,Depot-14
KA01F3782,150221259,9967504881,Depot-14
KA01F2975,150221121,9967504861,Depot-14
KA01FA0392,150221234,9967504722,Depot-22
KA01F4292,150221502,9967504713,Depot-14
KA01F3505,150221104,9967504683,Depot-22
KA01F4297,150221632,9967504655,Depot-14
KA01FA0311,150220028,9967504593,Depot-22
KA01F4505,150221586,9967504566,Depot-14
KA01F4445,150221041,9967504384,Depot-14
KA01F3333,150219666,9967504375,Depot-22
KA01F8984,150222123,9967504347,Depot-22
KA01F3869,150219356,9967504337,Depot-14
KA01FA0157,150219390,9967504331,Depot-22
KA01F3366,150221196,9967504310,Depot-14
KA01F3539,150219936,9967504293,Depot-22
KA01FA0659,150219948,9967504269,Depot-22
KA01F3270,150221982,9967504204,Depot-14
KA01F2814,150221554,9967504178,Depot-22
KA57F1224,150221333,9967504158,Depot-19
KA01F4330,150221392,9967504046,Depot-19
KA57F0411,150221710,9967503986,Depot-19
KA01FA0048,150219838,9967503966,Depot-19
KA01F9453,150221256,9967503946,Depot-19
KA01FA0514,150220056,9967503884,Depot-22
KA01FA0194,150219957,9967503876,Depot-22
KA01F3630,150220179,9967503865,Depot-22
KA01F4846,150220013,9967503858,Depot-22
KA01FA0173,150220854,9967503836,Depot-22
KA57F1222,150221976,9967503827,Depot-19
KA01FA2050,150220533,9967503801,Depot-19
KA53F0087,150218354,9967503729,Depot-19
KA57F1225,150221350,9967503722,Depot-19
KA01FA1356,150220572,9967503701,Depot-19
KA01FA0708,150219866,9967503642,Depot-22
KA01F3147,150220399,9967503600,Depot-14
KA57F1107,150221405,9967503596,Depot-19
KA01FA0171,150219830,9967503538,Depot-22
KA01F3636,150219920,9967503528,Depot-22
KA53F0257,150222310,9967503453,Depot-22
KA57F1216,150220911,9967503426,Depot-19
KA57F0119,150220682,9967503415,Depot-19
KA57F0682,150220187,9967503281,Depot-19
KA01FA1993,150221318,9967503266,Depot-19
KA01FA0410,150221101,9967503182,Depot-22
KA01F4674,150220957,9967503153,Depot-22
KA57F0688,150220168,9967503148,Depot-22
KA57F1069,150220262,9967503117,Depot-22
KA01FA1690,150220831,9967503106,Depot-22
KA01F3204,150220664,9967503069,Depot-22
KA01F8695,150220715,9967503061,Depot-40
KA01F8553,150220653,9967503055,Depot-22
KA57F0359,150222293,9967503031,Depot-14
KA01FA0213,150221815,9967503024,Depot-22
KA01FA0153,150218544,9967503022,Depot-22
KA01FA2067,150222649,9987802704,Depot-04
KA01FA2027,150222590,9987802494,Depot-04
KA01FA1430,150218415,9987802464,Depot-04
KA01F3991,150218502,9987802383,Depot-04
KA01F4745,150219025,9987802103,Depot-04
KA57F0029,150218470,9987801985,Depot-04
KA01FA1696,150222568,9987801925,Depot-04
KA01F8787,150218118,9987801857,Depot-04
KA57F1127,150218193,9987801855,Depot-04
KA57F344,150219145,9987801847,Depot-04
KA01FA0978,150220669,9987801784,Depot-24
KA01FA1152,150218106,9987801680,Depot-24
KA01FA1199,150218980,9987801526,Depot-24
KA01FA0360,150219146,9987801229,Depot-24
KA01FA1039,150219047,9987801103,Depot-24
KA01FA1052,150218975,9987801078,Depot-24
KA57F685,150218496,9987800129,Depot-04
KA53F0046,150222536,9987799751,Depot-04
KA57F107,150220279,9987799736,Depot-04
KA01F4757,150222813,9987799501,Depot-04
KA57F0583,150223036,9987799358,Depot-37
KA01F4857,150223089,9987799310,Depot-37
KA01FA1421,150223064,9987799297,Depot-37
KA01FA2063,150220563,9987799149,Depot-33
KA01F8921,150218251,9987798792,Depot-33
KA01FA1478,150220617,9987798526,Depot-33
KA53F0203,150221177,9987798421,Depot-33
KA57F1400,150223065,9987797831,Depot-37
KA53F0228,150814630,9987797580,Depot-33
KA57F0756,150223077,9987797573,Depot-37
KA01F9566,150814564,9987797538,Depot-33
KA01FA1732,150814656,9987797519,Depot-33
KA01F9317,150814708,9987797467,Depot-33
KA01F3277,150813567,9987797457,Depot-33
KA57F0619,150813753,9987797452,Depot-33
KA01FA0030,150814421,9967508452,Depot-33
KA57F1157,150222788,9987797388,Depot-37
KA01F4715,150223024,9987797381,Depot-37
KA57F0592,150813744,9987797335,Depot-33
KA57F0963,150223068,9987797218,Depot-37
KA01F8551,150223072,9987797182,Depot-37
KA01FA1966,150814446,9987797167,Depot-33
KA01FA0136,150814580,9987796925,Depot-33
KA01F4541,150813572,9987796920,Depot-33
KA57F1161,150223074,9987796884,Depot-37
KA57F0439,150223043,9987796760,Depot-37
KA01FA2320,150223095,9987796754,Depot-37
KA01F8582,150223008,9987796678,Depot-37
KA57F1144,150220562,9987796672,Depot-37
KA01FA0070,150814796,9987796609,Depot-33
KA01F2828,150813315,9987796562,Depot-33
KA01F8990,150223091,9987796535,Depot-37
KA01F4705,150223082,9987796410,Depot-37
KA57F0938,150814429,9987796408,Depot-33
KA01FA0199,150813382,9987796394,Depot-33
KA53F0245,150813418,9987796357,Depot-33
KA01F3141,150813410,9987796287,Depot-33
KA01F4798,150814623,9987796202,Depot-33
KA01F8929,150814640,9987796163,Depot-33
KA01F9384,150220201,9987796080,Depot-10
KA01FA2287,150222385,9987795945,Depot-39
KA57F1082,150220457,9967503257,Depot-19
KA57F1226,150221500,9987795927,Depot-19
KA57F1214,150221277,9987795908,Depot-19
KA01F8586,150220876,9987795894,Depot-19
KA01FA0269,150221908,9987795884,Depot-19
KA57F1374,150222384,9987795724,Depot-20
KA57F0076,150220302,9987795657,Depot-19
KA50F0023,150221400,9987795645,Depot-19
KA01FA0135,150219323,9987795579,Depot-19
KA57F0296,150219886,9987795571,Depot-19
KA01FA1560,150219885,9987795508,Depot-19
KA53F0086,150220777,9987795421,Depot-19
KA01F8788,150221244,9987795415,Depot-19
KA57F0231,150220069,9987795374,Depot-10
KA01FA0695,150220943,9987795298,Depot-19
KA01F4804,150221194,9987795274,Depot-19
KA57F1083,150222318,9987795265,Depot-19
KA01FA1706,150220903,9987795133,Depot-19
KA01FA1422,150221635,9987795055,Depot-19
KA57F1434,150222135,9987794884,Depot-39
KA57F0449,150219976,9987794793,Depot-39
KA01FA1971,150220254,9987794661,Depot-19
KA57F0066,150219928,9987794639,Depot-19
KA01FA1879,150221626,9987794625,Depot-19
KA01FA1648,150222124,9987794459,Depot-19
KA01F4536,150220703,9987794456,Depot-19
KA57F0392,150221639,9987794394,Depot-39
KA57F0657,150219235,9987794312,Depot-39
KA57F0579,150220075,9987794293,Depot-39
KA01F9504,150221467,9987794258,Depot-19
KA53F0136,150222796,9987793588,Depot-09
KA01F4372,150221933,9987793575,Depot-09
KA01FA0788,150222589,9987793531,Depot-16
KA01FA1243,150222782,9987793491,Depot-09
KA01FA2190,150219471,9987793768,Depot-16
KA01FA0446,150222475,9987793392,Depot-29
KA01FA1755,150221833,9987793352,Depot-09
KA01FA1828,150218002,9987793139,Depot-09
KA57F0146,150222561,9987793055,Depot-09
KA01FA1387,150221845,9987793048,Depot-09
KA01FA0293,150220836,9987793042,Depot-09
KA01FA0181,150218212,9987792993,Depot-09
KA57F0452,150219846,9987792991,Depot-16
KA01F3670,150219881,9987792952,Depot-16
KA57F0733,150219875,9987792948,Depot-16
KA01F8670,150219670,9987792793,Depot-16
KA01FA1887,150220403,9987792788,Depot-16
KA01F3858,150222956,9987792746,Depot-16
KA01F3696,150219572,9987792691,Depot-16
KA57F0194,150222188,9987792523,Depot-16
KA57F1317,150222340,9987792454,Depot-16
KA01FA1246,150220752,9987792413,Depot-16
KA01F9440,150222855,9987792388,Depot-16
KA01F3449,150222342,9987792384,Depot-16
KA01F4664,150219642,9987792374,Depot-16
KA01FA2188,150219377,9987792322,Depot-16
KA57F0794,150222043,9987792240,Depot-16
KA01F8930,150219997,9987792231,Depot-16
KA01F4877,150219743,9987792216,Depot-16
KA01F8940,150222791,9987792182,Depot-16
KA01F4955,150220555,9987792176,Depot-16
KA01FA1802,150219917,9987792156,Depot-16
KA53F0016,150220035,9987792136,Depot-16
KA01F9390,150222984,9987792063,Depot-16
KA53F0030,150222051,9987792062,Depot-16
KA57F1449,150222036,9987791931,Depot-16
KA01F9295,150222325,9987791924,Depot-16
KA01FA2230,150220545,9987791917,Depot-16
KA01F1951,150222345,9987791908,Depot-16
KA57F0275,150218293,9987791756,Depot-26
KA01FA1908,150218543,9987791741,Depot-26
KA01F8979,150219094,9987791733,Depot-26
KA01F4725,150218614,9987791722,Depot-26
KA01F3916,150222432,9987791674,Depot-26
KA01F3861,150218665,9987791647,Depot-26
KA01FA2120,150218418,9987791644,Depot-26
KA01F3102,150222470,9987791640,Depot-26
KA01FA0049,150222767,9987791619,Depot-26
KA01F2614,150222455,9987791590,Depot-26
KA01F3641,150218057,9987791566,Depot-45
KA01F4368,150218924,9987791522,Depot-26
KA01F8726,150221907,9987791494,Depot-26
KA01FA1235,150221307,9987791458,Depot-26
KA01F3886,150218533,9987791427,Depot-26
KA01FA0809,150220311,9987791319,Depot-24
KA57F1424,150218961,9987791252,Depot-24
KA01FA0982,150222331,9987791217,Depot-24
KA01F3105,150218153,9987791216,Depot-09
KA01F8644,150218620,9987791175,Depot-26
KA01F8703,150219149,9987791170,Depot-26
KA01F3748,150218015,9987791108,Depot-26
KA01F8560,150218512,9987791093,Depot-26
KA01F3894,150222688,9987791057,Depot-26
KA57F0942,150218676,9987791054,Depot-26
KA01F3225,150222664,9987790955,Depot-26
KA01F4730,150222713,9987790732,Depot-26
KA01FA1450,150219394,9987790667,Depot-26
KA01F3698,150222547,9987790599,Depot-26
KA01F8781,150222526,9987790545,Depot-26
KA57F1402,150222598,9987790397,Depot-26
KA01F8667,150220904,9987790289,Depot-26
KA01F8557,150221059,9987790221,Depot-26
KA01F2385,150220074,9987790160,Depot-26
KA01F3786,150222260,9987790107,Depot-26
KA01F8694,150218945,9987790087,Depot-26
KA01F3763,150219101,9987790081,Depot-26
KA01F3823,150219132,9987790024,Depot-26
KA01F3899,150222435,9987789811,Depot-26
KA01F3694,150219082,9987789766,Depot-45
KA01F4797,150218952,9987789762,Depot-26
KA01FA0832,150219020,9987789571,Depot-24
KA01FA1756,150219880,9987789507,Depot-04
KA57F1336,150222601,9987789288,Depot-04
KA01F9310,150220549,9987789287,Depot-04
KA01F4551,150222210,9987789181,Depot-04
KA01F9304,150219053,9987788950,Depot-04
KA01FA1477,150221606,9987788684,Depot-04
KA01F2439,150219137,9987788450,Depot-04
KA53F0017,150219130,9987788376,Depot-04
KA53F0005,150219453,9987788164,Depot-04
KA01FA2026,150218478,9987788163,Depot-04
KA53F0062,150218865,9987788146,Depot-04
KA57F109,150222787,9987788127,Depot-04
KA57F364,150218572,9987787996,Depot-04
KA01FA1893,150218409,9987787937,Depot-04
KA57F751,150222591,9987787655,Depot-04
KA01F8759,150222402,9987787640,Depot-04
KA01FA2049,150218073,9987787515,Depot-04
KA01FA1995,150219003,9987787496,Depot-04
KA01F9424,150222517,9987787491,Depot-04
KA01F3304,150218562,9987787403,Depot-04
KA53F0058,150222170,9987787375,Depot-04
KA01F4392,150222653,9987787343,Depot-04
KA01FA1327,150218313,9987787250,Depot-04
KA57F1128,150220684,9987787242,Depot-04
KA57F0055,150218463,9987787227,Depot-20
KA01F8773,150218538,9987787214,Depot-04
KA01F8926,150222761,9987787205,Depot-04
KA57F767,150222707,9987787196,Depot-04
KA01F4691,150218196,9987787184,Depot-04
KA01FA0164,150219037,9987787149,Depot-04
KA01F9452,150218522,9987787140,Depot-04
KA57F0951,150218444,9987787016,Depot-04
KA01F8708,150218301,9987786978,Depot-04
KA01F3810,150222313,9987786967,Depot-16
KA01F4847,150219354,9987786524,Depot-09
KA01F4565,150218586,9987786495,Depot-09
KA01F8856,150218494,9987786371,Depot-09
KA01FA0090,150219030,9987786258,Depot-09
KA01FA1240,150221821,9987786149,Depot-09
KA01F8776,150218016,9987785994,Depot-09
KA57F0225,150218557,9987785985,Depot-09
KA57F0429,150219870,9987785984,Depot-09
KA01FA1287,150221948,9987785967,Depot-09
KA01F8986,150219091,9987785790,Depot-09
KA01F3881,150219982,9987785690,Depot-40
KA01FA0043,150222682,9987785689,Depot-09
KA01FA1654,150218852,9987785671,Depot-09
KA53F0029,150222025,9987785667,Depot-16
KA01FA0872,150219090,9987785637,Depot-09
KA01F8924,150222535,9987785632,Depot-09
KA01F8938,150219996,9987785578,Depot-09
KA57F0339,150222656,9987785529,Depot-09
KA57F0924,150221810,9987785523,Depot-09
KA01F4617,150222508,9987785492,Depot-09
KA01FA2217,150221229,9987785426,Depot-09
KA01F4398,150220870,9987785378,Depot-09
KA57F1000,150219216,9987785357,Depot-09
KA53F0173,150221883,9967547193,Depot-39
KA57F1381,150220029,9967547192,Depot-39
KA57F1387,150219990,9967547191,Depot-39
KA01FA2276,150222854,9967547150,Depot-39
KA01FA1870,150218023,9967546847,Depot-39
KA01F4810,150221814,9967546831,Depot-39
KA01FA0449,150218335,9967546794,Depot-39
KA57F0467,150220552,9967546792,Depot-39
KA01FA0349,150221531,9967546753,Depot-39
KA01F3680,150221268,9967546750,Depot-39
KA57F0265,150219314,9967546705,Depot-39
KA57F0506,150221006,9967546685,Depot-39
KA01F4774,150220906,9967546658,Depot-39
KA57F0586,150219376,9967546595,Depot-39
KA57F0617,150221581,9967546580,Depot-39
KA01F4619,150218618,9967546571,Depot-39
KA01F4555,150221152,9967546570,Depot-39
KA01F4515,150220223,9967546512,Depot-39
KA01FA1793,150222607,9967546504,Depot-39
KA57F1558,150219847,9967546495,Depot-39
KA01FA1859,150220061,9967546459,Depot-39
KA53F0188,150222020,9967546449,Depot-39
KA57F1462,150222943,9967546438,Depot-39
KA01FA2146,150219208,9967546433,Depot-39
KA57F0416,150220845,9967546423,Depot-39
KA57F1450,150221875,9967546347,Depot-39
KA57F0561,150222027,9967546343,Depot-39
KA53F0204,150222018,9967546338,Depot-39
KA01FA1924,150222145,9967546324,Depot-39
KA01FA0683,150222849,9967546323,Depot-39
