vehicle_no,schedule_no,sim_number,depot,last_inserted_tm
KA01F2936,289F/2,9987803379,Depot-39,2016-10-20 11:00:07
KA57F0417,289F/3,9987803689,Depot-39,2016-10-20 11:00:07
KA01FA1592,289H/1,9967546109,Depot-39,2016-10-20 11:00:07
KA01FA0222,289K/1,9987834372,Depot-11,2016-10-20 11:00:09
KA01FA1426,289L/1,9967464181,Depot-30,2016-10-20 11:00:08
KA01FA0101,289L/2,9967554986,Depot-30,2016-10-20 11:00:09
KA01F3651,289LA/1,9987789828,Depot-30,2016-10-20 11:00:10
KA01FA0315,289M/1,9967467010,Depot-30,2016-10-20 11:00:09
KA01F3409,289P/1,9967549881,Depot-30,2016-10-20 11:00:10
KA01FA0812,289Z/1,9967554401,Depot-30,2016-10-20 11:00:09
KA57F0263,29/1,9987891045,Depot-02,2016-10-20 11:00:06
KA57F108,29/3,9987826361,Depot-04,2016-10-20 11:00:06
KA01F3500,290/1,9967511231,Depot-10,2016-10-20 11:00:07
KA01F3655,290/3,9967551730,Depot-23,2016-10-20 11:00:11
KA01F3146,290/5,9967516177,Depot-10,2016-10-20 11:00:08
KA01F3152,290/7,9967514865,Depot-23,2016-10-20 11:00:10
KA01F3678,290/8,9967545738,Depot-23,2016-10-20 11:00:11
KA01F3867,290A/1,9967516544,Depot-10,2016-10-20 11:00:07
KA01F3265,290A/2,9987820496,Depot-10,2016-10-20 11:00:07
KA01F4502,290AA/1,9967551457,Depot-23,2016-10-20 11:00:08
KA01FA0938,290B/1,9967463160,Depot-30,2016-10-20 11:00:09
KA01F3124,290B/2,9967515799,Depot-10,2016-10-20 11:00:07
KA01F3654,290B/4,9987794668,Depot-10,2016-10-20 11:00:07
KA01F3686,290B/5,9967507635,Depot-10,2016-10-20 11:00:07
KA53F0023,290C/2,9967516369,Depot-10,2016-10-20 11:00:09
KA01F3443,290C/4,9967515743,Depot-10,2016-10-20 11:00:07
KA01FA2385,290C/6,9967560864,Depot-23,2016-10-20 11:00:08
KA01F3451,290D/1,9967508122,Depot-10,2016-10-20 11:00:07
KA01FA1715,290E/10,9967549523,Depot-30,2016-10-20 11:00:09
KA01F4817,290E/11,9967557423,Depot-30,2016-10-20 11:00:09
KA01F9485,290E/12,9987809577,Depot-11,2016-10-20 11:00:09
KA57F0553,290E/13,9967474133,Depot-11,2016-10-20 11:00:09
KA01F3428,290E/14,9967551556,Depot-23,2016-10-20 11:00:08
KA01FA1377,290E/15,9967460756,Depot-30,2016-10-20 11:00:08
KA01F2376,290E/16,9967482485,Depot-23,2016-10-20 11:00:08
KA57F0827,290E/17,9967559052,Depot-23,2016-10-20 11:00:08
KA57F0742,290E/18,9987810642,Depot-11,2016-10-20 11:00:09
KA57F0226,290E/19,9967502427,Depot-11,2016-10-20 11:00:10
KA57F0195,290E/1,9967515704,Depot-10,2016-10-20 11:00:07
KA01F9371,290E/20,9967454716,Depot-11,2016-10-20 11:00:09
KA01F9490,290E/21,9987808879,Depot-11,2016-10-20 11:00:09
KA01F8831,290E/22,9967550382,Depot-30,2016-10-20 11:00:09
KA57F0142,290E/23,9967552393,Depot-23,2016-10-20 11:00:08
KA53F0218,290E/24,9967462769,Depot-30,2016-10-20 11:00:08
KA01F4570,290E/25,9967460744,Depot-30,2016-10-20 11:00:09
KA01F9461,290E/26,9987810330,Depot-11,2016-10-20 11:00:09
KA01F9426,290E/27,9967544951,Depot-11,2016-10-20 11:00:09
KA53F0222,290E/28,9967463824,Depot-30,2016-10-20 11:00:09
KA01F8993,290E/29,9967462006,Depot-30,2016-10-20 11:00:09
KA57F0589,290E/2,9987808858,Depot-11,2016-10-20 11:00:10
KA01F4497,290E/30,9987804051,Depot-10,2016-10-20 11:00:07
KA01F3860,290E/31,9967516454,Depot-10,2016-10-20 11:00:07
KA57F1035,290E/3,9967552169,Depot-30,2016-10-20 11:00:08
KA53F0285,290E/4,9967562084,Depot-23,2016-10-20 11:00:08
KA57F1034,290E/5,9967460211,Depot-30,2016-10-20 11:00:09
KA01F3724,290E/6,9967483048,Depot-23,2016-10-20 11:00:10
KA01F9516,290E/7,9987808577,Depot-11,2016-10-20 11:00:10
KA57F0595,290E/8,9987809125,Depot-11,2016-10-20 11:00:09
KA01F9464,290E/9,9987792690,Depot-11,2016-10-20 11:00:09
KA01F3191,290EA/1,9967506949,Depot-10,2016-10-20 11:00:07
KA01F3805,290EA/2,9967551689,Depot-23,2016-10-20 11:00:08
KA57F1555,290EB/1,9987799359,Depot-37,2016-10-20 11:00:09
KA57F1378,290EB/2,9967515341,Depot-37,2016-10-20 11:00:07
KA01F3797,290F/2,9967512463,Depot-10,2016-10-20 11:00:07
KA57F1068,290F/3,9987804255,Depot-10,2016-10-20 11:00:07
KA01F4503,290F/5,9987896629,Depot-23,2016-10-20 11:00:10
KA57F0689,290F/6,9987803967,Depot-10,2016-10-20 11:00:06
KA01F3822,290H/1,9967516423,Depot-10,2016-10-20 11:00:07
KA57F1524,290-HA/1,9987790726,Depot-26,2016-10-20 11:00:09
KA53F0268,290J/2,9967484902,Depot-23,2016-10-20 11:00:08
KA01F3029,290KA/1,9967507974,Depot-10,2016-10-20 11:00:09
KA01F3558,290L/1,9967558611,Depot-23,2016-10-20 11:00:10
KA53F0155,290M/1,9987806421,Depot-10,2016-10-20 11:00:07
KA01F3522,290N/1,9987768399,Depot-10,2016-10-20 11:00:10
KA50F0179,290N/2,9967507140,Depot-10,2016-10-20 11:00:11
KA01F3621,290P/3,9967516022,Depot-10,2016-10-20 11:00:07
KA01F3674,290P/4,9967516629,Depot-10,2016-10-20 11:00:07
KA01FA2139,290Q/3,9967502620,Depot-23,2016-10-20 11:00:10
KA01F3536,290Q/4,9987865669,Depot-10,2016-10-20 11:00:10
KA01F4680,290QA/1,9967507613,Depot-10,2016-10-20 11:00:07
KA01F3866,290R/1,9967516375,Depot-10,2016-10-20 11:00:07
KA01F3250,290R/2,9967517014,Depot-10,2016-10-20 11:00:07
KA01F3336,290RA/1,9967558039,Depot-23,2016-10-20 11:00:08
KA01F3072,290S/1,9967485196,Depot-23,2016-10-20 11:00:08
KA01F3068,290T/1,9967485033,Depot-23,2016-10-20 11:00:11
KA53F0127,290T/2,9987810498,Depot-11,2016-10-20 11:00:09
KA01F3777,290T/3,9967517174,Depot-10,2016-10-20 11:00:07
KA57F0031,290Y/4,9987879145,Depot-26,2016-10-20 11:00:07
KA57F0511,290Z/1,9987783052,Depot-11,2016-10-20 11:00:10
KA01F3535,291/1,9987796141,Depot-10,2016-10-20 11:00:07
KA01F3167,291A/1,9967516006,Depot-10,2016-10-20 11:00:07
KA01F3819,291A/2,9967481757,Depot-23,2016-10-20 11:00:08
KA01FA0304,291D/1,9867363344,Depot-30,2016-10-20 11:00:10
KA01F4561,291D/2,9987833674,Depot-11,2016-10-20 11:00:09
KA57F0548,291D/3,9967456691,Depot-11,2016-10-20 11:00:09
KA57F0590,291D/4,9967474147,Depot-11,2016-10-20 11:00:09
KA01FA0095,291D/5,9967550385,Depot-30,2016-10-20 11:00:09
KA57F0116,291D/6,9987809631,Depot-11,2016-10-20 11:00:09
KA01FA2312,291D/8,9967485174,Depot-23,2016-10-20 11:00:08
KA01F3591,291E/3,9967504751,Depot-10,2016-10-20 11:00:10
KA01F2959,291G/1,9967516676,Depot-10,2016-10-20 11:00:07
KA01F3885,291G/2,9967516149,Depot-10,2016-10-20 11:00:07
KA53F0126,291G/3,9987794281,Depot-10,2016-10-20 11:00:06
KA01F3796,291H/1,9967511348,Depot-10,2016-10-20 11:00:07
KA01F3864,291H/2,9967511390,Depot-10,2016-10-20 11:00:07
KA01FA2231,291H/5,9967560603,Depot-23,2016-10-20 11:00:11
KA01FA2315,291H/6,9967507687,Depot-10,2016-10-20 11:00:09
KA57F0703,291H/7,9987794797,Depot-10,2016-10-20 11:00:06
KA01F3398,291J/2,9967515841,Depot-10,2016-10-20 11:00:07
KA01F8912,291J/3,9987820873,Depot-10,2016-10-20 11:00:06
KA01F3697,291J/4,9967512216,Depot-10,2016-10-20 11:00:07
KA01F3506,291J/6,9987863603,Depot-23,2016-10-20 11:00:10
KA01F4726,291J/7,9967515643,Depot-10,2016-10-20 11:00:07
KA01F3504,291J/9,9967476009,Depot-23,2016-10-20 11:00:10
KA01FA0725,291K/1,9967549915,Depot-30,2016-10-20 11:00:08
KA01FA0088,291L/1,9967454634,Depot-11,2016-10-20 11:00:09
KA50F0109,291M/2,9967516828,Depot-10,2016-10-20 11:00:08
KA01F3666,291M/3,9967551769,Depot-23,2016-10-20 11:00:10
KA01F2981,291N/1,9967516562,Depot-10,2016-10-20 11:00:07
KA01F3807,291N/2,9967507032,Depot-10,2016-10-20 11:00:10
KA50F0147,291P/1,9987883781,Depot-23,2016-10-20 11:00:10
KA01F3550,291R/1,9987795323,Depot-10,2016-10-20 11:00:07
KA50F0067,291R/2,9967511774,Depot-10,2016-10-20 11:00:08
KA01F9384,292/1,9987796080,Depot-10,2016-10-20 11:00:07
KA01F3498,292B/1,9987813442,Depot-23,2016-10-20 11:00:10
KA01F9370,292C/1,9967461748,Depot-10,2016-10-20 11:00:10
KA01F4750,292C/2,9967515842,Depot-10,2016-10-20 11:00:07
KA01FA1890,292C/3,8828031229,Depot-23,2016-10-20 11:00:10
KA01F4948,292D/1,9987804380,Depot-10,2016-10-20 11:00:07
KA01F3802,292E/1,9987794158,Depot-10,2016-10-20 11:00:10
KA01F4653,293/1,9967515903,Depot-10,2016-10-20 11:00:07
KA01F3431,293A/1,9987887257,Depot-23,2016-10-20 11:00:11
KA01F8981,293B/1,9967516231,Depot-10,2016-10-20 11:00:07
KA01FA2090,293C/2,9967515983,Depot-10,2016-10-20 11:00:07
KA57F0704,293C/3,9967516601,Depot-10,2016-10-20 11:00:07
KA53F0163,293D/1,9967516020,Depot-10,2016-10-20 11:00:07
KA01F3487,293E/1,9967552285,Depot-23,2016-10-20 11:00:08
KA53F0125,293F/1,9967507200,Depot-10,2016-10-20 11:00:07
KA01FA2141,293G/1,9967515706,Depot-10,2016-10-20 11:00:07
KA57F0731,293H/1,9987795322,Depot-10,2016-10-20 11:00:06
KA01F3547,293J/1,9967517149,Depot-10,2016-10-20 11:00:07
KA01F3845,293L/1,9967558890,Depot-23,2016-10-20 11:00:08
KA01F8870,293M/1,9987796117,Depot-10,2016-10-20 11:00:06
KA01FA1557,293P/1,9967552269,Depot-23,2016-10-20 11:00:08
KA01F3672,293R/1,9987811844,Depot-23,2016-10-20 11:00:10
KA01F4643,293S/1,9967515937,Depot-10,2016-10-20 11:00:07
KA01F8873,293S/2,9987794739,Depot-10,2016-10-20 11:00:06
KA53F0152,293S/3,9967484506,Depot-23,2016-10-20 11:00:08
KA57F0231,293S/4,9987795374,Depot-10,2016-10-20 11:00:07
KA01F4766,294/1,9967465493,Depot-10,2016-10-20 11:00:10
KA01F4654,294A/1,9967515879,Depot-10,2016-10-20 11:00:07
KA01F3760,294B/1,9967502571,Depot-23,2016-10-20 11:00:08
KA01F8789,294C/1,9987796101,Depot-10,2016-10-20 11:00:07
KA01F9386,294C/2,9987796086,Depot-10,2016-10-20 11:00:07
KA01FA2058,294D/1,9987804372,Depot-10,2016-10-20 11:00:07
KA01FA2391,294E/1,9967493625,Depot-23,2016-10-20 11:00:10
KA57F0990,294F/1,9967484913,Depot-23,2016-10-20 11:00:08
KA01FA2383,294H/1,9967482245,Depot-23,2016-10-20 11:00:10
KA01F4836,295/1,9967482023,Depot-23,2016-10-20 11:00:08
KA50F0167,295/2,9967516953,Depot-10,2016-10-20 11:00:08
KA01F3841,295A/1,9967551279,Depot-23,2016-10-20 11:00:08
KA01F3512,295B/1,9967484963,Depot-23,2016-10-20 11:00:08
KA01F3898,295C/1,9967515996,Depot-10,2016-10-20 11:00:08
KA01F8910,295D/1,9967507726,Depot-10,2016-10-20 11:00:07
KA01FA2088,295E/1,9987883955,Depot-10,2016-10-20 11:00:10
KA50F0086,295G/1,9967517029,Depot-10,2016-10-20 11:00:08
KA53F0124,296/1,9987804464,Depot-10,2016-10-20 11:00:09
KA01FA2201,296A/1,9967506898,Depot-10,2016-10-20 11:00:11
KA01F8902,296B/1,9987806847,Depot-10,2016-10-20 11:00:06
KA01F3854,296B/2,9867415289,Depot-23,2016-10-20 11:00:11
KA53F0033,296B/3,9967549389,Depot-23,2016-10-20 11:00:10
KA01F9442,296C/1,9987806056,Depot-10,2016-10-20 11:00:07
KA53F0170,296C/3,9967558863,Depot-23,2016-10-20 11:00:08
KA01F8948,296D/1,9987795163,Depot-10,2016-10-20 11:00:06
KA01FA2045,296F/1,9987847621,Depot-10,2016-10-20 11:00:10
KA01F8906,296M/1,9987803622,Depot-10,2016-10-20 11:00:06
KA01F4721,296M/2,9987794724,Depot-10,2016-10-20 11:00:08
KA53F0175,296N/1,9967558004,Depot-23,2016-10-20 11:00:09
KA01F4422,296Q/1,9987795981,Depot-10,2016-10-20 11:00:07
KA01FA2371,296T/1,9967508293,Depot-10,2016-10-20 11:00:10
KA57F0691,296V/1,9987806413,Depot-10,2016-10-20 11:00:06
KA01FA0126,297/1,9987808446,Depot-11,2016-10-20 11:00:09
KA01FA0179,297A/1,9967491351,Depot-11,2016-10-20 11:00:09
KA01FA1315,297B/1,9967501167,Depot-11,2016-10-20 11:00:09
KA53F0133,297F/1,9967461306,Depot-30,2016-10-20 11:00:08
KA01FA0914,297G/1,9967560753,Depot-30,2016-10-20 11:00:09
KA01FA0334,297H/1,9967556864,Depot-30,2016-10-20 11:00:09
KA57F1260,298B/2,9967467836,Depot-11,2016-10-20 11:00:09
KA01FA0958,298C/1,9967556395,Depot-30,2016-10-20 11:00:09
KA01FA0950,298E/1,9967549520,Depot-30,2016-10-20 11:00:09
KA53F0037,298H/1,9967460642,Depot-30,2016-10-20 11:00:08
KA57F0542,298M/10,9967552381,Depot-11,2016-10-20 11:00:09
KA01F9463,298M/11,9987808226,Depot-11,2016-10-20 11:00:09
KA57F0739,298M/12,9967502709,Depot-11,2016-10-20 11:00:09
KA57F0647,298M/13,9987791948,Depot-11,2016-10-20 11:00:10
KA01FA0591,298M/15,9967462902,Depot-30,2016-10-20 11:00:09
KA01FA0073,298M/16,9987782383,Depot-30,2016-10-20 11:00:10
KA57F1018,298M/17,9987808366,Depot-11,2016-10-20 11:00:09
KA01FA0934,298M/19,9967463623,Depot-30,2016-10-20 11:00:08
KA01FA1515,298M/1,9987809473,Depot-11,2016-10-20 11:00:09
KA01F9488,298M/20,9987809844,Depot-11,2016-10-20 11:00:09
KA01FA0326,298M/21,9967487055,Depot-11,2016-10-20 11:00:09
KA57F0676,298M/3,9987834420,Depot-11,2016-10-20 11:00:09
KA57F0673,298M/5,9987833943,Depot-11,2016-10-20 11:00:09
KA57F0255,298M/7,9987808894,Depot-11,2016-10-20 11:00:09
KA57F0178,298M/8,9967474306,Depot-11,2016-10-20 11:00:09
KA01F9519,298M/9,9967454951,Depot-11,2016-10-20 11:00:09
KA01FA0953,298MA/1,9967556413,Depot-30,2016-10-20 11:00:09
KA57F1131,298MB/1,9987833655,Depot-11,2016-10-20 11:00:09
KA01FA0665,298MC/1,9967557454,Depot-30,2016-10-20 11:00:09
KA57F1335,298ME/1,9987808140,Depot-11,2016-10-20 11:00:09
KA57F0177,298ME/2,9967552439,Depot-11,2016-10-20 11:00:09
KA01FA1265,298MG/1,9967461381,Depot-30,2016-10-20 11:00:09
KA57F1333,298MH/1,9967462610,Depot-30,2016-10-20 11:00:09
KA01FA0511,298MK/1,9967557052,Depot-30,2016-10-20 11:00:09
KA01F4441,298MS/1,9967462876,Depot-30,2016-10-20 11:00:09
KA57F0677,298P/1,9987809173,Depot-11,2016-10-20 11:00:09
KA57F0678,298P/2,9987833942,Depot-11,2016-10-20 11:00:09
KA57F0596,298P/3,9987808923,Depot-11,2016-10-20 11:00:09
KA57F0648,298P/4,9987810694,Depot-11,2016-10-20 11:00:09
KA01FA1438,298P/5,9987800949,Depot-11,2016-10-20 11:00:10
KA57F0635,298P/7,9987807061,Depot-39,2016-10-20 11:00:07
KA01F4802,298P/8,9967546145,Depot-39,2016-10-20 11:00:07
KA57F0618,298P/9,9987805441,Depot-39,2016-10-20 11:00:07
KA01FA1839,298PA/1,9987804933,Depot-39,2016-10-20 11:00:07
KA01FA1855,298PB/1,9967546181,Depot-39,2016-10-20 11:00:07
KA01FA1859,298PC/1,9967546459,Depot-39,2016-10-20 11:00:07
KA57F0305,298PD/1,9987833830,Depot-11,2016-10-20 11:00:09
KA01FA1242,298Y/1,9967464508,Depot-30,2016-10-20 11:00:09
KA01FA0697,299/1,9967558221,Depot-11,2016-10-20 11:00:09
KA01FA0842,299E/1,9967463595,Depot-30,2016-10-20 11:00:09
KA57F0067,29A/1,9987891434,Depot-02,2016-10-20 11:00:10
KA01F9387,29B/1,9987899682,Depot-02,2016-10-20 11:00:05
KA01FA1591,29E/1,9987823051,Depot-04,2016-10-20 11:00:06
KA01FA1490,2A/1,9987788438,Depot-04,2016-10-20 11:00:05
KA01F3415,2A/2,9987838562,Depot-03,2016-10-20 11:00:08
KA57F1492,2A/3,9987837001,Depot-03,2016-10-20 11:00:10
KA01F4691,2D/3,9987787184,Depot-04,2016-10-20 11:00:07
KA01F4707,2D/4,9987826030,Depot-04,2016-10-20 11:00:06
KA01F4495,2E/4,9987785177,Depot-20,2016-10-20 11:00:06
KA01FA0818,2E/8,9987801828,Depot-04,2016-10-20 11:00:09
KA01F4745,2E/9,9987802103,Depot-04,2016-10-20 11:00:07
KA01F8886,300/1,9987805045,Depot-10,2016-10-20 11:00:06
KA01F3684,300A/1,9987817255,Depot-10,2016-10-20 11:00:06
KA01F8961,300B/1,9987805427,Depot-10,2016-10-20 11:00:06
KA57F0259,300B/2,8828031240,Depot-10,2016-10-20 11:00:10
KA57F1414,300C/4,9987793902,Depot-29,2016-10-20 11:00:05
KA57F0690,300D/1,9987803664,Depot-10,2016-10-20 11:00:08
KA01FA0556,300D/3,9987782985,Depot-29,2016-10-20 11:00:10
KA01F3846,300DA/1,9967484974,Depot-23,2016-10-20 11:00:08
KA01FA0637,300E/10,9987767934,Depot-29,2016-10-20 11:00:07
KA53F0157,300E/11,9987806897,Depot-10,2016-10-20 11:00:06
KA01F3714,300E/12,9967549776,Depot-23,2016-10-20 11:00:09
KA01F3774,300E/15,9967515859,Depot-10,2016-10-20 11:00:07
KA01F3781,300E/16,9867464241,Depot-10,2016-10-20 11:00:10
KA01FA2382,300E/18,9967516963,Depot-10,2016-10-20 11:00:10
KA01F9403,300E/19,9967516749,Depot-10,2016-10-20 11:00:07
KA01F8782,300E/1,9987796077,Depot-10,2016-10-20 11:00:07
KA01F4950,300E/2,9967508004,Depot-10,2016-10-20 11:00:07
KA01F4426,300E/4,9967558875,Depot-23,2016-10-20 11:00:08
KA01F3888,300E/6,9967506878,Depot-10,2016-10-20 11:00:07
KA01FA0490,300E/7,9987780768,Depot-29,2016-10-20 11:00:10
KA01FA0524,300E/8,9987767264,Depot-29,2016-10-20 11:00:06
KA57F1087,300E/9,9987768233,Depot-29,2016-10-20 11:00:10
KA01F3853,300F/1,9967551216,Depot-23,2016-10-20 11:00:10
KA01FA0835,300F/2,9987767956,Depot-29,2016-10-20 11:00:08
KA01FA1130,300H/1,9987768624,Depot-29,2016-10-20 11:00:07
KA57F1109,300H/2,9987793677,Depot-29,2016-10-20 11:00:05
KA01FA1190,300H/3,9987783138,Depot-29,2016-10-20 11:00:10
KA01FA0686,300H/4,9987768640,Depot-29,2016-10-20 11:00:05
KA57F0196,300H/5,9987804815,Depot-10,2016-10-20 11:00:07
KA57F0736,300H/7,9967506907,Depot-10,2016-10-20 11:00:07
KA01F3626,300L/1,9987846250,Depot-23,2016-10-20 11:00:10
KA01FA0926,300P/1,9987793149,Depot-29,2016-10-20 11:00:05
KA01F3717,300T/1,9967502296,Depot-23,2016-10-20 11:00:10
KA01F2613,300V/2,9987768948,Depot-14,2016-10-20 11:00:07
KA01F3893,301/1,9967551150,Depot-23,2016-10-20 11:00:08
KA01F3489,301/2,9987791127,Depot-23,2016-10-20 11:00:10
KA01FA2308,301A/2,9967560726,Depot-23,2016-10-20 11:00:10
KA01F4759,301D/2,9967516480,Depot-10,2016-10-20 11:00:09
KA01FA0605,301E/3,9967502027,Depot-29,2016-10-20 11:00:10
KA01FA0454,301E/4,9987767389,Depot-29,2016-10-20 11:00:08
KA01FA0615,301F/2,9987768504,Depot-29,2016-10-20 11:00:06
KA01FA2256,301G/1,9892379704,Depot-23,2016-10-20 11:00:11
KA01FA0783,301R/1,9987793308,Depot-29,2016-10-20 11:00:05
KA01F9395,302/4,9987804244,Depot-10,2016-10-20 11:00:09
KA01F8916,302/5,9987803204,Depot-10,2016-10-20 11:00:06
KA01F8915,302A/2,9987806016,Depot-10,2016-10-20 11:00:07
KA57F1315,302B/1,9987805135,Depot-10,2016-10-20 11:00:06
KA01F4695,302B/2,9987806643,Depot-10,2016-10-20 11:00:06
KA57F0730,302B/5,9967507562,Depot-10,2016-10-20 11:00:07
KA01F9378,302B/6,9967516029,Depot-10,2016-10-20 11:00:07
KA01F4661,302C/1,9967507239,Depot-10,2016-10-20 11:00:07
KA53F0165,302C/2,9987806772,Depot-10,2016-10-20 11:00:09
KA01FA0550,302D/1,9987890603,Depot-02,2016-10-20 11:00:06
KA01F4454,302D/2,9987795966,Depot-10,2016-10-20 11:00:07
KA01F9034,302D/4,9967511317,Depot-10,2016-10-20 11:00:07
KA01F4902,302D/5,9967516218,Depot-10,2016-10-20 11:00:07
KA01F8959,302E/1,9987795314,Depot-10,2016-10-20 11:00:06
KA01F9396,302F/1,9987795326,Depot-10,2016-10-20 11:00:09
KA01F9040,302F/2,9967551774,Depot-23,2016-10-20 11:00:11
KA01FA0680,302F/3,9987767817,Depot-29,2016-10-20 11:00:08
KA01F3731,302F/5,9967485002,Depot-23,2016-10-20 11:00:08
KA50F0061,302G/1,9967507789,Depot-10,2016-10-20 11:00:08
KA01F3134,302G/3,9987796149,Depot-10,2016-10-20 11:00:07
KA01F8744,302GA/1,9967515745,Depot-10,2016-10-20 11:00:07
KA53F0176,302H/1,9987803898,Depot-10,2016-10-20 11:00:07
KA01F3497,302J/1,9967507199,Depot-10,2016-10-20 11:00:07
KA01F3262,302M/2,9967507284,Depot-10,2016-10-20 11:00:07
KA01FA2326,302N/1,9967502643,Depot-23,2016-10-20 11:00:10
KA01F3098,302N/2,9967455234,Depot-23,2016-10-20 11:00:08
KA57F1105,303/1,9987793934,Depot-29,2016-10-20 11:00:05
KA01F3216,303A/1,9967541540,Depot-23,2016-10-20 11:00:10
KA01F9033,303C/1,9967516719,Depot-10,2016-10-20 11:00:07
KA57F1468,303E/1,9987793237,Depot-29,2016-10-20 11:00:05
KA01F3296,303E/2,9967491564,Depot-10,2016-10-20 11:00:10
KA01F3474,303G/2,9967549738,Depot-23,2016-10-20 11:00:09
KA01FA1091,304/1,9967471736,Depot-41,2016-10-20 11:00:08
KA57F0309,304A/1,9987886244,Depot-06,2016-10-20 11:00:05
KA01FA0869,304B/2,9987767248,Depot-29,2016-10-20 11:00:08
KA57F0021,304C/1,9987891078,Depot-02,2016-10-20 11:00:06
KA01FA1023,304D/1,9967498960,Depot-41,2016-10-20 11:00:08
KA01FA1133,304E/2,9987768392,Depot-29,2016-10-20 11:00:05
KA01FA0669,304H/1,9987793507,Depot-29,2016-10-20 11:00:05
KA01FA0470,304K/5,9987767542,Depot-29,2016-10-20 11:00:06
KA01FA0653,304K/6,9987793640,Depot-29,2016-10-20 11:00:05
KA01FA0499,304K/7,9987767638,Depot-29,2016-10-20 11:00:07
KA01FA0579,304L/1,9987793740,Depot-29,2016-10-20 11:00:05
KA01FA0576,304M/1,9987782284,Depot-29,2016-10-20 11:00:10
KA01FA1019,304MC/1,9967465208,Depot-41,2016-10-20 11:00:08
KA01FA0468,304N/1,9987768028,Depot-29,2016-10-20 11:00:08
KA01FA1168,304V/1,9987822904,Depot-29,2016-10-20 11:00:06
KA01FA0621,304V/2,9987768115,Depot-29,2016-10-20 11:00:05
KA01FA1156,304V/3,9987767872,Depot-29,2016-10-20 11:00:10
KA01FA1089,304X/1,9967470375,Depot-41,2016-10-20 11:00:10
KA01FA1072,304Z/1,9987822606,Depot-29,2016-10-20 11:00:08
KA57F0574,305A/1,9967546379,Depot-39,2016-10-20 11:00:08
KA01FA1108,305D/1,9967553893,Depot-41,2016-10-20 11:00:08
KA01FA0956,305D/4,9967470059,Depot-41,2016-10-20 11:00:08
KA01FA0803,305D/6,9987822889,Depot-29,2016-10-20 11:00:05
KA57F0106,305D/7,9987891190,Depot-02,2016-10-20 11:00:06
KA01F8600,305F/2,9987885979,Depot-06,2016-10-20 11:00:05
KA01FA0816,305G/1,9987767311,Depot-29,2016-10-20 11:00:06
KA01FA1026,305J/3,9987793151,Depot-29,2016-10-20 11:00:05
KA01FA0922,305K/1,9987793285,Depot-29,2016-10-20 11:00:05
KA01FA1097,305M/1,9987768267,Depot-29,2016-10-20 11:00:05
KA57F0579,305N/1,9987794293,Depot-39,2016-10-20 11:00:07
KA57F1510,305NT/1,9967547190,Depot-39,2016-10-20 11:00:09
KA01FA1085,305P/1,9987767791,Depot-29,2016-10-20 11:00:08
KA01FA1094,305Q/1,9987767690,Depot-29,2016-10-20 11:00:08
KA01F3616,305S/3,9987866027,Depot-03,2016-10-20 11:00:05
KA01FA0670,306/1,9987793642,Depot-29,2016-10-20 11:00:05
KA01FA0455,306/2,9987767927,Depot-29,2016-10-20 11:00:08
KA01FA0498,306B/1,9967499345,Depot-41,2016-10-20 11:00:08
KA01FA1176,306D/1,9967498277,Depot-41,2016-10-20 11:00:08
KA01FA0422,306E/1,9867358724,Depot-41,2016-10-20 11:00:10
KA01FA0377,306E/2,9967498705,Depot-41,2016-10-20 11:00:08
KA01FA0968,306F/1,9987793267,Depot-29,2016-10-20 11:00:10
KA01FA0471,306H/1,9987767448,Depot-29,2016-10-20 11:00:06
KA01F4622,306J/2,9967546518,Depot-39,2016-10-20 11:00:10
KA01FA0965,306K/1,9987767262,Depot-29,2016-10-20 11:00:06
KA01FA0699,306L/1,9967514348,Depot-29,2016-10-20 11:00:10
KA01FA1183,306M/1,9987768393,Depot-29,2016-10-20 11:00:06
KA01FA0580,306Q/1,9987767339,Depot-29,2016-10-20 11:00:06
KA01FA0443,306T/1,9967496382,Depot-41,2016-10-20 11:00:08
KA01F4954,307B/1,8828031183,Depot-06,2016-10-20 11:00:05
KA01FA1069,307C/1,9987783036,Depot-29,2016-10-20 11:00:10
KA01F4546,308/2,8828028489,Depot-06,2016-10-20 11:00:05
KA01FA1027,308A/1,9987767871,Depot-29,2016-10-20 11:00:08
KA01FA0463,308B/1,9987767806,Depot-29,2016-10-20 11:00:08
KA01FA1496,308B/2,9987885456,Depot-06,2016-10-20 11:00:05
KA01F8932,309/1,9987884425,Depot-06,2016-10-20 11:00:06
KA57F0054,30E/1,9987792081,Depot-16,2016-10-20 11:00:06
KA01F9448,310A/1,8828028463,Depot-06,2016-10-20 11:00:05
KA01FA0183,310C/1,8828028475,Depot-06,2016-10-20 11:00:05
KA01FA0936,311/5,9987767796,Depot-29,2016-10-20 11:00:05
KA01FA0921,311/6,9987767254,Depot-29,2016-10-20 11:00:07
KA01F3393,311C/1,8828031223,Depot-06,2016-10-20 11:00:05
KA01FA1164,311F/1,9987767250,Depot-29,2016-10-20 11:00:08
KA01FA0757,311K/1,9987767470,Depot-29,2016-10-20 11:00:05
KA01FA0441,313A/1,9987767246,Depot-29,2016-10-20 11:00:08
KA01FA0367,313B/1,9987782934,Depot-29,2016-10-20 11:00:05
KA01FA0462,313G/1,9987768611,Depot-29,2016-10-20 11:00:10
KA01FA0376,313L/1,9987768163,Depot-29,2016-10-20 11:00:08
